TIME,dpStatusNetworkTransmitDataThroughputInterfaceType,dpStatusNetworkTransmitDataThroughputInterfaceName,dpStatusNetworkTransmitDataThroughputTenSecondsBits,dpStatusNetworkTransmitDataThroughputOneMinuteBits,dpStatusNetworkTransmitDataThroughputTenMinutesBits,dpStatusNetworkTransmitDataThroughputOneHourBits,dpStatusNetworkTransmitDataThroughputOneDayBits
1580853934.043103,ethernet,eth1-vip,0,0,0,0,0
1580853934.043103,ethernet,eth2,0,0,0,0,0
1580853934.043103,ethernet,eth3,0,0,0,0,0
1580854534.690768,ethernet,eth0,22404,21738,21027,41182,78758
1580854534.690768,ethernet,eth0-vip,0,0,0,0,0
1580854534.690768,ethernet,eth1,22307,24964,76713,52263,82285
1580854534.690768,ethernet,eth1-vip,0,0,0,0,0
1580854534.690768,ethernet,eth2,0,0,0,0,0
1580854534.690768,ethernet,eth3,0,0,0,0,0
1580855135.320492,ethernet,eth0,17468,17894,75537,49830,78758
1580855135.320492,ethernet,eth0-vip,0,0,0,0,0
1580855135.320492,ethernet,eth1,22789,20895,23979,51583,82285
1580855135.320492,ethernet,eth1-vip,0,0,0,0,0
1580855135.320492,ethernet,eth2,0,0,0,0,0
1580855135.320492,ethernet,eth3,0,0,0,0,0
1580855735.971626,ethernet,eth0,14347,15671,17172,39603,78758
1580855735.971626,ethernet,eth0-vip,0,0,0,0,0
1580855735.971626,ethernet,eth1,19927,20852,77022,41443,82285
1580855735.971626,ethernet,eth1-vip,0,0,0,0,0
1580855735.971626,ethernet,eth2,0,0,0,0,0
1580855735.971626,ethernet,eth3,0,0,0,0,0
1580856336.580004,ethernet,eth0,18554,18625,16394,38381,78758
1580856336.580004,ethernet,eth0-vip,0,0,0,0,0
1580856336.580004,ethernet,eth1,23867,22440,21164,49678,82285
1580856336.580004,ethernet,eth1-vip,0,0,0,0,0
1580856336.580004,ethernet,eth2,0,0,0,0,0
1580856336.580004,ethernet,eth3,0,0,0,0,0
1580856937.128424,ethernet,eth0,14972,14384,72653,37538,78758
1580856937.128424,ethernet,eth0-vip,0,0,0,0,0
1580856937.128424,ethernet,eth1,24921,20507,21410,40081,82285
1580856937.128424,ethernet,eth1-vip,0,0,0,0,0
1580856937.128424,ethernet,eth2,0,0,0,0,0
1580856937.128424,ethernet,eth3,0,0,0,0,0
1580857537.747295,ethernet,eth0,17482,17515,16528,36802,78758
1580857537.747295,ethernet,eth0-vip,0,0,0,0,0
1580857537.747295,ethernet,eth1,26776,19996,75834,49278,82285
1580857537.747295,ethernet,eth1-vip,0,0,0,0,0
1580857537.747295,ethernet,eth2,0,0,0,0,0
1580857537.747295,ethernet,eth3,0,0,0,0,0
1580858138.422214,ethernet,eth0,18856,19856,18182,36326,78604
1580858138.422214,ethernet,eth0-vip,0,0,0,0,0
1580858138.422214,ethernet,eth1,29592,26304,22081,40209,82285
1580858138.422214,ethernet,eth1-vip,0,0,0,0,0
1580858138.422214,ethernet,eth2,0,0,0,0,0
1580858138.422214,ethernet,eth3,0,0,0,0,0
1580858739.102381,ethernet,eth0,16489,16166,73705,26696,78604
1580858739.102381,ethernet,eth0-vip,0,0,0,0,0
1580858739.102381,ethernet,eth1,22478,21586,78240,40174,82285
1580858739.102381,ethernet,eth1-vip,0,0,0,0,0
1580858739.102381,ethernet,eth2,0,0,0,0,0
1580858739.102381,ethernet,eth3,0,0,0,0,0
1580859339.705691,ethernet,eth0,19291,19859,16001,35598,78604
1580859339.705691,ethernet,eth0-vip,0,0,0,0,0
1580859339.705691,ethernet,eth1,21407,23270,20965,49178,82285
1580859339.705691,ethernet,eth1-vip,0,0,0,0,0
1580859339.705691,ethernet,eth2,0,0,0,0,0
1580859339.705691,ethernet,eth3,0,0,0,0,0
1580859940.388299,ethernet,eth0,24317,25119,18834,35659,78604
1580859940.388299,ethernet,eth0-vip,0,0,0,0,0
1580859940.388299,ethernet,eth1,29938,29535,21747,39930,82285
1580859940.388299,ethernet,eth1-vip,0,0,0,0,0
1580859940.388299,ethernet,eth2,0,0,0,0,0
1580859940.388299,ethernet,eth3,0,0,0,0,0
1580860541.013195,ethernet,eth0,11327,10771,73040,36334,78604
1580860541.013195,ethernet,eth0-vip,0,0,0,0,0
1580860541.013195,ethernet,eth1,17633,15495,76315,49594,82285
1580860541.013195,ethernet,eth1-vip,0,0,0,0,0
1580860541.013195,ethernet,eth2,0,0,0,0,0
1580860541.013195,ethernet,eth3,0,0,0,0,0
1580861141.525687,ethernet,eth0,11335,11760,11244,35785,78604
1580861141.525687,ethernet,eth0-vip,0,0,0,0,0
1580861141.525687,ethernet,eth1,12978,18117,16188,39748,82285
1580861141.525687,ethernet,eth1-vip,0,0,0,0,0
1580861141.525687,ethernet,eth2,0,0,0,0,0
1580861141.525687,ethernet,eth3,0,0,0,0,0
1580861742.12995,ethernet,eth0,14169,13313,11118,34811,78607
1580861742.12995,ethernet,eth0-vip,0,0,0,0,0
1580861742.12995,ethernet,eth1,20858,17850,16024,38946,82305
1580861742.12995,ethernet,eth1-vip,0,0,0,0,0
1580861742.12995,ethernet,eth2,0,0,0,0,0
1580861742.12995,ethernet,eth3,0,0,0,0,0
1580862342.729518,ethernet,eth0,11186,11354,17893,33958,78607
1580862342.729518,ethernet,eth0-vip,0,0,0,0,0
1580862342.729518,ethernet,eth1,17307,17047,77083,38062,82305
1580862342.729518,ethernet,eth1-vip,0,0,0,0,0
1580862342.729518,ethernet,eth2,0,0,0,0,0
1580862342.729518,ethernet,eth3,0,0,0,0,0
1580862943.27035,ethernet,eth0,11780,10860,10503,24416,78607
1580862943.27035,ethernet,eth0-vip,0,0,0,0,0
1580862943.27035,ethernet,eth1,19964,16688,15953,37821,82305
1580862943.27035,ethernet,eth1-vip,0,0,0,0,0
1580862943.27035,ethernet,eth2,0,0,0,0,0
1580862943.27035,ethernet,eth3,0,0,0,0,0
1580863543.866645,ethernet,eth0,9358,9699,67786,32712,78607
1580863543.866645,ethernet,eth0-vip,0,0,0,0,0
1580863543.866645,ethernet,eth1,15860,15077,17028,37026,82305
1580863543.866645,ethernet,eth1-vip,0,0,0,0,0
1580863543.866645,ethernet,eth2,0,0,0,0,0
1580863543.866645,ethernet,eth3,0,0,0,0,0
1580864146.190081,ethernet,eth0,13397,13206,11529,31013,78607
1580864146.190081,ethernet,eth0-vip,0,0,0,0,0
1580864146.190081,ethernet,eth1,16931,17541,71873,26430,82305
1580864146.190081,ethernet,eth1-vip,0,0,0,0,0
1580864146.190081,ethernet,eth2,0,0,0,0,0
1580864146.190081,ethernet,eth3,0,0,0,0,0
1580864746.710272,ethernet,eth0,12502,12990,13555,21832,78607
1580864746.710272,ethernet,eth0-vip,0,0,0,0,0
1580864746.710272,ethernet,eth1,19466,18769,18087,35844,82305
1580864746.710272,ethernet,eth1-vip,0,0,0,0,0
1580864746.710272,ethernet,eth2,0,0,0,0,0
1580864746.710272,ethernet,eth3,0,0,0,0,0
1580865347.321043,ethernet,eth0,11923,12590,13817,22202,78780
1580865347.321043,ethernet,eth0-vip,0,0,0,0,0
1580865347.321043,ethernet,eth1,13057,19542,17937,36110,82608
1580865347.321043,ethernet,eth1-vip,0,0,0,0,0
1580865347.321043,ethernet,eth2,0,0,0,0,0
1580865347.321043,ethernet,eth3,0,0,0,0,0
1580865947.974294,ethernet,eth0,22287,22320,72324,22151,78780
1580865947.974294,ethernet,eth0-vip,0,0,0,0,0
1580865947.974294,ethernet,eth1,22285,25387,76271,36182,82608
1580865947.974294,ethernet,eth1-vip,0,0,0,0,0
1580865947.974294,ethernet,eth2,0,0,0,0,0
1580865947.974294,ethernet,eth3,0,0,0,0,0
1580866548.5959,ethernet,eth0,21260,20759,21357,32292,78780
1580866548.5959,ethernet,eth0-vip,0,0,0,0,0
1580866548.5959,ethernet,eth1,28009,24690,24178,36759,82608
1580866548.5959,ethernet,eth1-vip,0,0,0,0,0
1580866548.5959,ethernet,eth2,0,0,0,0,0
1580866548.5959,ethernet,eth3,0,0,0,0,0
1580867149.142692,ethernet,eth0,14342,15257,21566,24751,78780
1580867149.142692,ethernet,eth0-vip,0,0,0,0,0
1580867149.142692,ethernet,eth1,19172,18942,23452,38065,82608
1580867149.142692,ethernet,eth1-vip,0,0,0,0,0
1580867149.142692,ethernet,eth2,0,0,0,0,0
1580867149.142692,ethernet,eth3,0,0,0,0,0
1580867749.742414,ethernet,eth0,15271,15326,70674,35257,78780
1580867749.742414,ethernet,eth0-vip,0,0,0,0,0
1580867749.742414,ethernet,eth1,19867,19331,73359,48032,82608
1580867749.742414,ethernet,eth1-vip,0,0,0,0,0
1580867749.742414,ethernet,eth2,0,0,0,0,0
1580867749.742414,ethernet,eth3,0,0,0,0,0
1580868350.354757,ethernet,eth0,16494,16251,15667,35657,78780
1580868350.354757,ethernet,eth0-vip,0,0,0,0,0
1580868350.354757,ethernet,eth1,20690,19245,19248,38897,82608
1580868350.354757,ethernet,eth1-vip,0,0,0,0,0
1580868350.354757,ethernet,eth2,0,0,0,0,0
1580868350.354757,ethernet,eth3,0,0,0,0,0
1580868951.011762,ethernet,eth0,8942,8374,11649,36040,79377
1580868951.011762,ethernet,eth0-vip,0,0,0,0,0
1580868951.011762,ethernet,eth1,20404,15447,15656,39116,83323
1580868951.011762,ethernet,eth1-vip,0,0,0,0,0
1580868951.011762,ethernet,eth2,0,0,0,0,0
1580868951.011762,ethernet,eth3,0,0,0,0,0
1580869551.617508,ethernet,eth0,9030,8389,8804,35260,79377
1580869551.617508,ethernet,eth0-vip,0,0,0,0,0
1580869551.617508,ethernet,eth1,14470,13201,69227,38399,83323
1580869551.617508,ethernet,eth1-vip,0,0,0,0,0
1580869551.617508,ethernet,eth2,0,0,0,0,0
1580869551.617508,ethernet,eth3,0,0,0,0,0
1580870152.219921,ethernet,eth0,6652,7973,64395,24112,79377
1580870152.219921,ethernet,eth0-vip,0,0,0,0,0
1580870152.219921,ethernet,eth1,7570,10462,13226,36757,83323
1580870152.219921,ethernet,eth1-vip,0,0,0,0,0
1580870152.219921,ethernet,eth2,0,0,0,0,0
1580870152.219921,ethernet,eth3,0,0,0,0,0
1580870752.860731,ethernet,eth0,5581,5531,6027,31131,79377
1580870752.860731,ethernet,eth0-vip,0,0,0,0,0
1580870752.860731,ethernet,eth1,6754,11451,11072,34819,83323
1580870752.860731,ethernet,eth1-vip,0,0,0,0,0
1580870752.860731,ethernet,eth2,0,0,0,0,0
1580870752.860731,ethernet,eth3,0,0,0,0,0
1580871353.422395,ethernet,eth0,5912,6207,5842,19675,79377
1580871353.422395,ethernet,eth0-vip,0,0,0,0,0
1580871353.422395,ethernet,eth1,7006,11465,10929,23961,83323
1580871353.422395,ethernet,eth1-vip,0,0,0,0,0
1580871353.422395,ethernet,eth2,0,0,0,0,0
1580871353.422395,ethernet,eth3,0,0,0,0,0
1580871954.095332,ethernet,eth0,5866,5815,5698,18104,79377
1580871954.095332,ethernet,eth0-vip,0,0,0,0,0
1580871954.095332,ethernet,eth1,7069,9626,11247,22706,83323
1580871954.095332,ethernet,eth1-vip,0,0,0,0,0
1580871954.095332,ethernet,eth2,0,0,0,0,0
1580871954.095332,ethernet,eth3,0,0,0,0,0
1580872554.7053,ethernet,eth0,5496,5393,6161,16442,79401
1580872554.7053,ethernet,eth0-vip,0,0,0,0,0
1580872554.7053,ethernet,eth1,12595,11597,66732,30638,83824
1580872554.7053,ethernet,eth1-vip,0,0,0,0,0
1580872554.7053,ethernet,eth2,0,0,0,0,0
1580872554.7053,ethernet,eth3,0,0,0,0,0
1580873155.306911,ethernet,eth0,5570,5510,6028,15968,79401
1580873155.306911,ethernet,eth0-vip,0,0,0,0,0
1580873155.306911,ethernet,eth1,6884,9826,10825,30203,83824
1580873155.306911,ethernet,eth1-vip,0,0,0,0,0
1580873155.306911,ethernet,eth2,0,0,0,0,0
1580873155.306911,ethernet,eth3,0,0,0,0,0
1580873755.828324,ethernet,eth0,5291,4875,4955,15452,79401
1580873755.828324,ethernet,eth0-vip,0,0,0,0,0
1580873755.828324,ethernet,eth1,13321,12076,10494,20481,83824
1580873755.828324,ethernet,eth1-vip,0,0,0,0,0
1580873755.828324,ethernet,eth2,0,0,0,0,0
1580873755.828324,ethernet,eth3,0,0,0,0,0
1580874356.459805,ethernet,eth0,4594,4425,4874,5681,79401
1580874356.459805,ethernet,eth0-vip,0,0,0,0,0
1580874356.459805,ethernet,eth1,6468,6264,9998,20197,83824
1580874356.459805,ethernet,eth1-vip,0,0,0,0,0
1580874356.459805,ethernet,eth2,0,0,0,0,0
1580874356.459805,ethernet,eth3,0,0,0,0,0
1580874957.101716,ethernet,eth0,5536,5500,5268,5529,79401
1580874957.101716,ethernet,eth0-vip,0,0,0,0,0
1580874957.101716,ethernet,eth1,7728,7533,8000,19813,83824
1580874957.101716,ethernet,eth1-vip,0,0,0,0,0
1580874957.101716,ethernet,eth2,0,0,0,0,0
1580874957.101716,ethernet,eth3,0,0,0,0,0
1580875557.700942,ethernet,eth0,6363,6006,5869,5456,79401
1580875557.700942,ethernet,eth0-vip,0,0,0,0,0
1580875557.700942,ethernet,eth1,8778,8761,64712,19369,83824
1580875557.700942,ethernet,eth1-vip,0,0,0,0,0
1580875557.700942,ethernet,eth2,0,0,0,0,0
1580875557.700942,ethernet,eth3,0,0,0,0,0
1580876158.290762,ethernet,eth0,7890,7258,62683,5523,79410
1580876158.290762,ethernet,eth0-vip,0,0,0,0,0
1580876158.290762,ethernet,eth1,9671,10202,9695,19070,83787
1580876158.290762,ethernet,eth1-vip,0,0,0,0,0
1580876158.290762,ethernet,eth2,0,0,0,0,0
1580876158.290762,ethernet,eth3,0,0,0,0,0
1580876758.867956,ethernet,eth0,6755,6580,6956,14979,79410
1580876758.867956,ethernet,eth0-vip,0,0,0,0,0
1580876758.867956,ethernet,eth1,7817,8447,8675,18759,83787
1580876758.867956,ethernet,eth1-vip,0,0,0,0,0
1580876758.867956,ethernet,eth2,0,0,0,0,0
1580876758.867956,ethernet,eth3,0,0,0,0,0
1580877359.475606,ethernet,eth0,7498,7832,7604,15186,79410
1580877359.475606,ethernet,eth0-vip,0,0,0,0,0
1580877359.475606,ethernet,eth1,9340,10393,9498,18463,83787
1580877359.475606,ethernet,eth1-vip,0,0,0,0,0
1580877359.475606,ethernet,eth2,0,0,0,0,0
1580877359.475606,ethernet,eth3,0,0,0,0,0
1580877960.03611,ethernet,eth0,8749,8041,8059,15703,79410
1580877960.03611,ethernet,eth0-vip,0,0,0,0,0
1580877960.03611,ethernet,eth1,9046,9327,9676,18299,83787
1580877960.03611,ethernet,eth1-vip,0,0,0,0,0
1580877960.03611,ethernet,eth2,0,0,0,0,0
1580877960.03611,ethernet,eth3,0,0,0,0,0
1580878560.538476,ethernet,eth0,9911,10170,9844,16301,79410
1580878560.538476,ethernet,eth0-vip,0,0,0,0,0
1580878560.538476,ethernet,eth1,17268,14225,13133,18544,83787
1580878560.538476,ethernet,eth1-vip,0,0,0,0,0
1580878560.538476,ethernet,eth2,0,0,0,0,0
1580878560.538476,ethernet,eth3,0,0,0,0,0
1580879161.12592,ethernet,eth0,11938,11603,10792,17057,79410
1580879161.12592,ethernet,eth0-vip,0,0,0,0,0
1580879161.12592,ethernet,eth1,18462,16713,71357,28771,83787
1580879161.12592,ethernet,eth1-vip,0,0,0,0,0
1580879161.12592,ethernet,eth2,0,0,0,0,0
1580879161.12592,ethernet,eth3,0,0,0,0,0
1580879761.74244,ethernet,eth0,14092,13708,68053,17940,79442
1580879761.74244,ethernet,eth0-vip,0,0,0,0,0
1580879761.74244,ethernet,eth1,17789,19065,17412,20696,83716
1580879761.74244,ethernet,eth1-vip,0,0,0,0,0
1580879761.74244,ethernet,eth2,0,0,0,0,0
1580879761.74244,ethernet,eth3,0,0,0,0,0
1580880362.283502,ethernet,eth0,16030,15107,14405,18907,79442
1580880362.283502,ethernet,eth0-vip,0,0,0,0,0
1580880362.283502,ethernet,eth1,20850,22292,19260,22127,83716
1580880362.283502,ethernet,eth1-vip,0,0,0,0,0
1580880362.283502,ethernet,eth2,0,0,0,0,0
1580880362.283502,ethernet,eth3,0,0,0,0,0
1580880962.836736,ethernet,eth0,17347,17209,16396,20199,79442
1580880962.836736,ethernet,eth0-vip,0,0,0,0,0
1580880962.836736,ethernet,eth1,19833,22100,76636,23946,83716
1580880962.836736,ethernet,eth1-vip,0,0,0,0,0
1580880962.836736,ethernet,eth2,0,0,0,0,0
1580880962.836736,ethernet,eth3,0,0,0,0,0
1580881563.406857,ethernet,eth0,19660,18196,18080,21723,79442
1580881563.406857,ethernet,eth0-vip,0,0,0,0,0
1580881563.406857,ethernet,eth1,17956,22381,21910,35165,83716
1580881563.406857,ethernet,eth1-vip,0,0,0,0,0
1580881563.406857,ethernet,eth2,0,0,0,0,0
1580881563.406857,ethernet,eth3,0,0,0,0,0
1580882163.96837,ethernet,eth0,22288,21044,76005,32669,79442
1580882163.96837,ethernet,eth0-vip,0,0,0,0,0
1580882163.96837,ethernet,eth1,27362,26923,79757,37220,83716
1580882163.96837,ethernet,eth1-vip,0,0,0,0,0
1580882163.96837,ethernet,eth2,0,0,0,0,0
1580882163.96837,ethernet,eth3,0,0,0,0,0
1580882764.485828,ethernet,eth0,27946,26601,24678,34562,79442
1580882764.485828,ethernet,eth0-vip,0,0,0,0,0
1580882764.485828,ethernet,eth1,32363,30649,28565,39037,83716
1580882764.485828,ethernet,eth1-vip,0,0,0,0,0
1580882764.485828,ethernet,eth2,0,0,0,0,0
1580882764.485828,ethernet,eth3,0,0,0,0,0
1580883365.114066,ethernet,eth0,29389,28383,82582,36999,79500
1580883365.114066,ethernet,eth0-vip,0,0,0,0,0
1580883365.114066,ethernet,eth1,32545,29571,85366,41272,83440
1580883365.114066,ethernet,eth1-vip,0,0,0,0,0
1580883365.114066,ethernet,eth2,0,0,0,0,0
1580883365.114066,ethernet,eth3,0,0,0,0,0
1580883965.578762,ethernet,eth0,29036,30440,30115,39488,79500
1580883965.578762,ethernet,eth0-vip,0,0,0,0,0
1580883965.578762,ethernet,eth1,35459,34649,33654,52659,83440
1580883965.578762,ethernet,eth1-vip,0,0,0,0,0
1580883965.578762,ethernet,eth2,0,0,0,0,0
1580883965.578762,ethernet,eth3,0,0,0,0,0
1580884566.056396,ethernet,eth0,31042,32915,87257,42120,79500
1580884566.056396,ethernet,eth0-vip,0,0,0,0,0
1580884566.056396,ethernet,eth1,35581,36586,91983,55169,83440
1580884566.056396,ethernet,eth1-vip,0,0,0,0,0
1580884566.056396,ethernet,eth2,0,0,0,0,0
1580884566.056396,ethernet,eth3,0,0,0,0,0
1580885166.578897,ethernet,eth0,37010,36131,35358,53951,79500
1580885166.578897,ethernet,eth0-vip,0,0,0,0,0
1580885166.578897,ethernet,eth1,43417,42422,96026,57763,83440
1580885166.578897,ethernet,eth1-vip,0,0,0,0,0
1580885166.578897,ethernet,eth2,0,0,0,0,0
1580885166.578897,ethernet,eth3,0,0,0,0,0
1580885767.194072,ethernet,eth0,45171,42467,94139,56801,79500
1580885767.194072,ethernet,eth0-vip,0,0,0,0,0
1580885767.194072,ethernet,eth1,58120,49800,45601,70318,83440
1580885767.194072,ethernet,eth1-vip,0,0,0,0,0
1580885767.194072,ethernet,eth2,0,0,0,0,0
1580885767.194072,ethernet,eth3,0,0,0,0,0
1580886367.639102,ethernet,eth0,47056,51324,107783,60322,79500
1580886367.639102,ethernet,eth0-vip,0,0,0,0,0
1580886367.639102,ethernet,eth1,43617,50963,175327,74428,83440
1580886367.639102,ethernet,eth1-vip,0,0,0,0,0
1580886367.639102,ethernet,eth2,0,0,0,0,0
1580886367.639102,ethernet,eth3,0,0,0,0,0
1580886968.313868,ethernet,eth0,77684,74587,116502,73973,79535
1580886968.313868,ethernet,eth0-vip,0,0,0,0,0
1580886968.313868,ethernet,eth1,99023,94877,124702,88700,83756
1580886968.313868,ethernet,eth1-vip,0,0,0,0,0
1580886968.313868,ethernet,eth2,0,0,0,0,0
1580886968.313868,ethernet,eth3,0,0,0,0,0
1580887570.748269,ethernet,eth0,65767,71152,183842,89742,79535
1580887570.748269,ethernet,eth0-vip,0,0,0,0,0
1580887570.748269,ethernet,eth1,56704,598061,193769,97492,83756
1580887570.748269,ethernet,eth1-vip,0,0,0,0,0
1580887570.748269,ethernet,eth2,0,0,0,0,0
1580887570.748269,ethernet,eth3,0,0,0,0,0
1580888171.272735,ethernet,eth0,88854,83798,128131,105843,79535
1580888171.272735,ethernet,eth0-vip,0,0,0,0,0
1580888171.272735,ethernet,eth1,92467,86288,127541,122298,83756
1580888171.272735,ethernet,eth1-vip,0,0,0,0,0
1580888171.272735,ethernet,eth2,0,0,0,0,0
1580888171.272735,ethernet,eth3,0,0,0,0,0
1580888771.807885,ethernet,eth0,84912,86355,136219,113373,79535
1580888771.807885,ethernet,eth0-vip,0,0,0,0,0
1580888771.807885,ethernet,eth1,85985,86485,137142,129443,83756
1580888771.807885,ethernet,eth1-vip,0,0,0,0,0
1580888771.807885,ethernet,eth2,0,0,0,0,0
1580888771.807885,ethernet,eth3,0,0,0,0,0
1580889372.512578,ethernet,eth0,75529,76725,189460,129804,79535
1580889372.512578,ethernet,eth0-vip,0,0,0,0,0
1580889372.512578,ethernet,eth1,67300,67945,188602,144912,83756
1580889372.512578,ethernet,eth1-vip,0,0,0,0,0
1580889372.512578,ethernet,eth2,0,0,0,0,0
1580889372.512578,ethernet,eth3,0,0,0,0,0
1580889973.030963,ethernet,eth0,3259461,622276,139862,145061,79535
1580889973.030963,ethernet,eth0-vip,0,0,0,0,0
1580889973.030963,ethernet,eth1,102202,95956,136782,149073,83756
1580889973.030963,ethernet,eth1-vip,0,0,0,0,0
1580889973.030963,ethernet,eth2,0,0,0,0,0
1580889973.030963,ethernet,eth3,0,0,0,0,0
1580890573.505105,ethernet,eth0,93843,100578,200541,159994,80077
1580890573.505105,ethernet,eth0-vip,0,0,0,0,0
1580890573.505105,ethernet,eth1,94281,95225,200233,162686,83315
1580890573.505105,ethernet,eth1-vip,0,0,0,0,0
1580890573.505105,ethernet,eth2,0,0,0,0,0
1580890573.505105,ethernet,eth3,0,0,0,0,0
1580891174.397033,ethernet,eth0,91535,96802,201661,163941,80077
1580891174.397033,ethernet,eth0-vip,0,0,0,0,0
1580891174.397033,ethernet,eth1,91130,99733,199714,172914,83315
1580891174.397033,ethernet,eth1-vip,0,0,0,0,0
1580891174.397033,ethernet,eth2,0,0,0,0,0
1580891174.397033,ethernet,eth3,0,0,0,0,0
1580891775.006767,ethernet,eth0,95986,96748,202139,167530,80077
1580891775.006767,ethernet,eth0-vip,0,0,0,0,0
1580891775.006767,ethernet,eth1,89713,91978,146813,166863,83315
1580891775.006767,ethernet,eth1-vip,0,0,0,0,0
1580891775.006767,ethernet,eth2,0,0,0,0,0
1580891775.006767,ethernet,eth3,0,0,0,0,0
1580892377.019691,ethernet,eth0,96497,93696,148634,179030,80077
1580892377.019691,ethernet,eth0-vip,0,0,0,0,0
1580892377.019691,ethernet,eth1,87462,90243,197094,177516,83315
1580892377.019691,ethernet,eth1-vip,0,0,0,0,0
1580892377.019691,ethernet,eth2,0,0,0,0,0
1580892377.019691,ethernet,eth3,0,0,0,0,0
1580892977.597164,ethernet,eth0,84446,93063,202745,180909,80077
1580892977.597164,ethernet,eth0-vip,0,0,0,0,0
1580892977.597164,ethernet,eth1,71955,88615,197846,178439,83315
1580892977.597164,ethernet,eth1-vip,0,0,0,0,0
1580892977.597164,ethernet,eth2,0,0,0,0,0
1580892977.597164,ethernet,eth3,0,0,0,0,0
1580893578.09481,ethernet,eth0,99407,96705,202350,192474,80077
1580893578.09481,ethernet,eth0-vip,0,0,0,0,0
1580893578.09481,ethernet,eth1,92209,92977,147255,181058,83315
1580893578.09481,ethernet,eth1-vip,0,0,0,0,0
1580893578.09481,ethernet,eth2,0,0,0,0,0
1580893578.09481,ethernet,eth3,0,0,0,0,0
1580894178.632576,ethernet,eth0,89772,617148,200593,184424,80968
1580894178.632576,ethernet,eth0-vip,0,0,0,0,0
1580894178.632576,ethernet,eth1,85839,82551,195267,181349,84031
1580894178.632576,ethernet,eth1-vip,0,0,0,0,0
1580894178.632576,ethernet,eth2,0,0,0,0,0
1580894178.632576,ethernet,eth3,0,0,0,0,0
1580894779.084787,ethernet,eth0,94901,91065,142639,183774,80968
1580894779.084787,ethernet,eth0-vip,0,0,0,0,0
1580894779.084787,ethernet,eth1,84186,613686,191020,171350,84031
1580894779.084787,ethernet,eth1-vip,0,0,0,0,0
1580894779.084787,ethernet,eth2,0,0,0,0,0
1580894779.084787,ethernet,eth3,0,0,0,0,0
1580895379.645342,ethernet,eth0,84634,89150,195682,191698,80968
1580895379.645342,ethernet,eth0-vip,0,0,0,0,0
1580895379.645342,ethernet,eth1,77151,83300,136291,178570,84031
1580895379.645342,ethernet,eth1-vip,0,0,0,0,0
1580895379.645342,ethernet,eth2,0,0,0,0,0
1580895379.645342,ethernet,eth3,0,0,0,0,0
1580895980.15848,ethernet,eth0,91033,90590,144274,181796,80968
1580895980.15848,ethernet,eth0-vip,0,0,0,0,0
1580895980.15848,ethernet,eth1,85968,618058,193330,168286,84031
1580895980.15848,ethernet,eth1-vip,0,0,0,0,0
1580895980.15848,ethernet,eth2,0,0,0,0,0
1580895980.15848,ethernet,eth3,0,0,0,0,0
1580896580.672139,ethernet,eth0,92753,89223,195489,181115,80968
1580896580.672139,ethernet,eth0-vip,0,0,0,0,0
1580896580.672139,ethernet,eth1,83844,75274,136252,167727,84031
1580896580.672139,ethernet,eth1-vip,0,0,0,0,0
1580896580.672139,ethernet,eth2,0,0,0,0,0
1580896580.672139,ethernet,eth3,0,0,0,0,0
1580897181.142206,ethernet,eth0,89079,618311,195193,170933,80968
1580897181.142206,ethernet,eth0-vip,0,0,0,0,0
1580897181.142206,ethernet,eth1,82704,613239,190203,174905,84031
1580897181.142206,ethernet,eth1-vip,0,0,0,0,0
1580897181.142206,ethernet,eth2,0,0,0,0,0
1580897181.142206,ethernet,eth3,0,0,0,0,0
1580897781.668845,ethernet,eth0,82632,86494,142884,178569,81551
1580897781.668845,ethernet,eth0-vip,0,0,0,0,0
1580897781.668845,ethernet,eth1,77518,82760,137804,164563,84058
1580897781.668845,ethernet,eth1-vip,0,0,0,0,0
1580897781.668845,ethernet,eth2,0,0,0,0,0
1580897781.668845,ethernet,eth3,0,0,0,0,0
1580898382.188292,ethernet,eth0,84601,84179,193054,178133,81551
1580898382.188292,ethernet,eth0-vip,0,0,0,0,0
1580898382.188292,ethernet,eth1,87609,612333,188330,172938,84058
1580898382.188292,ethernet,eth1-vip,0,0,0,0,0
1580898382.188292,ethernet,eth2,0,0,0,0,0
1580898382.188292,ethernet,eth3,0,0,0,0,0
1580898982.609116,ethernet,eth0,87284,87080,141277,168762,81551
1580898982.609116,ethernet,eth0-vip,0,0,0,0,0
1580898982.609116,ethernet,eth1,81195,81306,137908,163879,84058
1580898982.609116,ethernet,eth1-vip,0,0,0,0,0
1580898982.609116,ethernet,eth2,0,0,0,0,0
1580898982.609116,ethernet,eth3,0,0,0,0,0
1580899583.097402,ethernet,eth0,101496,91796,186634,177279,81551
1580899583.097402,ethernet,eth0-vip,0,0,0,0,0
1580899583.097402,ethernet,eth1,80477,80121,126868,163587,84058
1580899583.097402,ethernet,eth1-vip,0,0,0,0,0
1580899583.097402,ethernet,eth2,0,0,0,0,0
1580899583.097402,ethernet,eth3,0,0,0,0,0
1580900183.5611,ethernet,eth0,77880,77951,136505,166796,81551
1580900183.5611,ethernet,eth0-vip,0,0,0,0,0
1580900183.5611,ethernet,eth1,75945,69107,183966,161557,84058
1580900183.5611,ethernet,eth1-vip,0,0,0,0,0
1580900183.5611,ethernet,eth2,0,0,0,0,0
1580900183.5611,ethernet,eth3,0,0,0,0,0
