TIME,dpStatusHTTPMeanTransactionTime2serviceClass,dpStatusHTTPMeanTransactionTime2proxy,dpStatusHTTPMeanTransactionTime2tenSeconds,dpStatusHTTPMeanTransactionTime2oneMinute,dpStatusHTTPMeanTransactionTime2tenMinutes,dpStatusHTTPMeanTransactionTime2oneHour,dpStatusHTTPMeanTransactionTime2oneDay
1579843633.939247,multiProtocolGateway,stats,0,0,0,0,0
1579844234.423941,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579844234.423941,multiProtocolGateway,customDomains,35,42,52,120,72
1579844234.423941,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579844234.423941,multiProtocolGateway,mbaas_uri_to_host,129,118,210,139,197
1579844234.423941,multiProtocolGateway,stats,0,0,0,0,0
1579844834.912118,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579844834.912118,multiProtocolGateway,customDomains,37,39,54,117,72
1579844834.912118,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579844834.912118,multiProtocolGateway,mbaas_uri_to_host,95,102,123,138,197
1579844834.912118,multiProtocolGateway,stats,0,0,0,0,0
1579845435.381873,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579845435.381873,multiProtocolGateway,customDomains,38,43,44,112,72
1579845435.381873,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579845435.381873,multiProtocolGateway,mbaas_uri_to_host,101,122,110,139,197
1579845435.381873,multiProtocolGateway,stats,0,0,0,0,0
1579846035.863842,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579846035.863842,multiProtocolGateway,customDomains,71,44,43,81,72
1579846035.863842,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579846035.863842,multiProtocolGateway,mbaas_uri_to_host,144,98,112,139,197
1579846035.863842,multiProtocolGateway,stats,0,0,0,0,0
1579846636.365986,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579846636.365986,multiProtocolGateway,customDomains,30,40,47,47,72
1579846636.365986,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579846636.365986,multiProtocolGateway,mbaas_uri_to_host,68,115,113,137,197
1579846636.365986,multiProtocolGateway,stats,0,0,0,0,0
1579847236.825457,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579847236.825457,multiProtocolGateway,customDomains,36,51,46,47,72
1579847236.825457,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579847236.825457,multiProtocolGateway,mbaas_uri_to_host,83,84,106,136,197
1579847236.825457,multiProtocolGateway,stats,0,0,0,0,0
1579847837.302284,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579847837.302284,multiProtocolGateway,customDomains,78,47,55,49,71
1579847837.302284,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579847837.302284,multiProtocolGateway,mbaas_uri_to_host,63,82,227,138,187
1579847837.302284,multiProtocolGateway,stats,0,0,0,0,0
1579848437.818985,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579848437.818985,multiProtocolGateway,customDomains,63,44,42,47,71
1579848437.818985,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579848437.818985,multiProtocolGateway,mbaas_uri_to_host,112,111,105,135,187
1579848437.818985,multiProtocolGateway,stats,0,0,0,0,0
1579849038.321758,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579849038.321758,multiProtocolGateway,customDomains,33,39,42,46,71
1579849038.321758,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579849038.321758,multiProtocolGateway,mbaas_uri_to_host,94,96,94,133,187
1579849038.321758,multiProtocolGateway,stats,0,0,0,0,0
1579849638.941987,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579849638.941987,multiProtocolGateway,customDomains,33,35,40,45,71
1579849638.941987,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579849638.941987,multiProtocolGateway,mbaas_uri_to_host,98,105,96,131,187
1579849638.941987,multiProtocolGateway,stats,0,0,0,0,0
1579850239.42794,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
1579850239.42794,multiProtocolGateway,customDomains,47,48,43,44,71
1579850239.42794,multiProtocolGateway,deploySNIArtifacts,0,0,0,0,0
1579850239.42794,multiProtocolGateway,mbaas_uri_to_host,85,100,96,128,187
1579850239.42794,multiProtocolGateway,stats,0,0,0,0,0
1579850839.943685,multiProtocolGateway,CustomDomainsApiRouter,0,0,0,0,241
